"Subj","#","Title","Comp Numb","Sec","Lec Lab","Start Time","End Time","Days","Credits","Bldg","Room","Instructor","Max Enrollment","Current Enrollment","Attr","Prerequisites"
"BCOR","2100","Ecology and Evolution","90150","A","LEC","14:20","15:10","M W F","4","","","A. Burnham","0","0","N2|SU","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; MATH 1212 or MATH 1234"
"BCOR","2100","Ecology and Evolution","90151","A01","LAB","08:30","11:15","T","4","","","A. Burnham","0","0","N2|SU","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; MATH 1212 or MATH 1234"
"BCOR","2100","Ecology and Evolution","90162","A02","LAB","11:40","14:25","T","4","","","A. Burnham","0","0","N2|SU","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; MATH 1212 or MATH 1234"
"BCOR","2100","Ecology and Evolution","90163","A03","LAB","14:50","17:35","T","4","","","A. Burnham","0","0","N2|SU","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; MATH 1212 or MATH 1234"
"BCOR","2100","Ecology and Evolution","90486","A04","LAB","08:30","11:15","R","4","","","A. Burnham","0","0","N2|SU","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; MATH 1212 or MATH 1234"
"BCOR","2100","Ecology and Evolution","90164","A05","LAB","11:40","14:25","R","4","","","A. Burnham","0","0","N2|SU","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; MATH 1212 or MATH 1234"
"BCOR","2100","Ecology and Evolution","92209","A06","LAB","14:50","17:35","R","4","","","A. Burnham","0","0","N2|SU","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; MATH 1212 or MATH 1234"
"BCOR","2100","Ecology and Evolution","92210","A07","LAB","09:40","12:25","M","4","","","A. Burnham","0","0","N2|SU","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; MATH 1212 or MATH 1234"
"BCOR","2100","Ecology and Evolution","92392","A08","LAB","15:30","18:15","M","4","","","A. Burnham","0","0","N2|SU","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; MATH 1212 or MATH 1234"
"BCOR","2100","Ecology and Evolution","94794","A09","LAB","08:30","11:15","W","4","","","A. Burnham","0","0","N2|SU","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; MATH 1212 or MATH 1234"
"BCOR","2300","Genetics","90328","A","LEC","11:40","12:55","T R","3","","","J. Preston","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","90233","A01","DIS","16:25","17:15","T","3","","","J. Preston","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","90235","A02","DIS","16:25","17:15","T","3","","","J. Preston","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","92871","A03","DIS","18:00","18:50","T","3","","","J. Preston","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","92030","A04","DIS","08:30","09:20","W","3","","","J. Preston","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","90236","A05","DIS","12:00","12:50","W","3","","","J. Preston","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","90408","A06","DIS","13:10","14:00","W","3","","","J. Preston","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","90518","A07","DIS","14:20","15:10","W","3","","","J. Preston","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","90519","A08","DIS","15:30","16:20","W","3","","","J. Preston","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","90520","A09","DIS","17:05","17:55","W","3","","","J. Preston","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","94318","B","LEC","09:40","10:30","M W F","3","","","M. Slavik","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","93080","B01","DIS","12:00","12:50","W","3","","","M. Slavik","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","90234","B02","DIS","10:50","11:40","W","3","","","M. Slavik","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","93081","B03","DIS","14:20","15:10","W","3","","","M. Slavik","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2300","Genetics","90777","ZRA","LEC","11:40","12:55","T R","3","","","J. Preston","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1100 , CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2500","Molecular & Cell Biology w/lab","94602","A","LEC","09:40","10:30","M W F","4","","","A. Chant","0","0","N2","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1400 or CHEM 1410"
"BCOR","2500","Molecular & Cell Biology w/lab","94604","A01","LAB","10:50","13:35","M","4","","","A. Chant","0","0","N2","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1400 or CHEM 1410"
"BCOR","2500","Molecular & Cell Biology w/lab","94606","A02","LAB","14:20","17:05","M","4","","","A. Chant","0","0","N2","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1400 or CHEM 1410"
"BCOR","2500","Molecular & Cell Biology w/lab","94607","A03","LAB","17:25","20:10","M","4","","","A. Chant","0","0","N2","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1400 or CHEM 1410"
"BCOR","2500","Molecular & Cell Biology w/lab","94608","A04","LAB","08:30","11:15","T","4","","","A. Chant","0","0","N2","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1400 or CHEM 1410"
"BCOR","2500","Molecular & Cell Biology w/lab","94609","A05","LAB","11:40","14:25","T","4","","","A. Chant","0","0","N2","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1400 or CHEM 1410"
"BCOR","2500","Molecular & Cell Biology w/lab","94603","ZRA","LEC","09:40","10:30","M W F","4","","","A. Chant","0","0","N2","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1400 or CHEM 1410"
"BCOR","2505","Molecular & Cell Biology","93211","A","LEC","09:40","10:30","M W F","3","","","A. Chant","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2505","Molecular & Cell Biology","94176","ZRA","LEC","09:40","10:30","M W F","3","","","A. Chant","0","0","N1","BCOR 1400 , BIOL 1400 , or BIOL 1000 ; BCOR 1450 , BIOL 1450 , BIOL 1005 , or BCOR 1425 ; CHEM 1400 , CHEM 1405 , or CHEM 1410"
"BCOR","2995","Undergraduate Research","92277","A","TD","TBA","TBA","","1 to 18","","","M. Slavik","0","0","",""
"BCOR","3000","Biology in Practice","93050","A","SEM","12:00","12:50","F","1","","","L. Tang","0","0","","( BCOR 2300 , BCOR 2100 ) or ( BCOR 2300 , BCOR 2500 ) or ( BCOR 2100 , BCOR 2500 ) or ( BCOR 2300 , NSCI 2105 )"
"BCOR","3995","Undergraduate Research","92278","A","TD","TBA","TBA","","1 to 18","","","M. Slavik","0","0","",""
"BCOR","4994","Teaching Assistantship","93498","A","IND","16:00","17:00","F","1 to 3","","","R. Petipas","0","0","",""
"BIOL","1010","FYS: Eugenics  Sci. Racism","93189","A","SEM","10:05","11:20","T R","3","","","L. Higgins","0","0","N1|WIL1",""
"BIOL","1020","LASP:Human Evolution Camb-Pres","93190","A","SEM","14:50","16:05","T R","3","","","K. Bishop","0","0","N1|WIL1",""
"BIOL","1100","Human Biology w/lab","90724","OL1","X","TBA","TBA","","4","","","J. Mitchell","0","0","N2",""
"BIOL","1100","Human Biology w/lab","96079","OLR","X","TBA","TBA","","4","","","J. Mitchell","0","0","N2",""
"BIOL","1105","Human Biology","90205","OL1","X","TBA","TBA","","3","","","J. Mitchell","0","0","N1",""
"BIOL","1105","Human Biology","96080","OLR","X","TBA","TBA","","3","","","J. Mitchell","0","0","N1",""
"BIOL","1200","Forensic Biology in Court","92873","A","LEC","14:50","16:05","T R","3","","","L. Higgins","0","0","N1|D1",""
"BIOL","1400","Principles of Biology 1","90183","A","LEC","13:10","14:00","M W F","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90409","B","LEC","15:30","16:20","M W F","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90184","L01","LAB","08:30","11:15","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90185","L02","LAB","11:40","14:25","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90186","L03","LAB","14:50","17:35","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90187","L04","LAB","08:30","11:15","W","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90188","L05","LAB","12:00","14:45","W","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90189","L06","LAB","15:30","18:15","W","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90190","L07","LAB","08:30","11:15","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90192","L08","LAB","11:40","14:25","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90193","L09","LAB","15:30","18:15","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90195","L10","LAB","08:30","11:15","F","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90198","L11","LAB","08:30","11:15","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90200","L12","LAB","11:40","14:25","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90201","L13","LAB","14:50","17:35","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90237","L14","LAB","18:00","20:45","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90238","L15","LAB","09:40","12:25","W","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90343","L16","LAB","14:50","17:35","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90463","L17","LAB","16:40","19:25","W","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90523","L19","LAB","11:40","14:25","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","92878","L20","LAB","18:00","20:45","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","92879","L21","LAB","08:30","11:15","F","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","93618","L22","LAB","18:30","21:15","W","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","93619","L23","LAB","18:30","21:15","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","93633","L24","LAB","12:00","14:45","F","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90758","Z01","LAB","08:30","11:15","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90759","Z02","LAB","11:40","14:25","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90760","Z03","LAB","14:50","17:35","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90761","Z04","LAB","08:30","11:15","W","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90762","Z05","LAB","12:00","14:45","W","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90763","Z06","LAB","15:30","18:15","W","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90764","Z07","LAB","08:30","11:15","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90765","Z08","LAB","11:40","14:25","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90766","Z09","LAB","15:30","18:15","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90767","Z10","LAB","08:30","11:15","F","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90768","Z11","LAB","08:30","11:15","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90769","Z12","LAB","11:40","14:25","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90770","Z13","LAB","14:50","17:35","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90771","Z14","LAB","18:00","20:45","T","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90772","Z15","LAB","09:40","12:25","W","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90773","Z16","LAB","14:50","17:35","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90774","Z17","LAB","16:40","19:25","W","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90775","Z19","LAB","11:40","14:25","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","92880","Z20","LAB","18:00","20:45","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","92881","Z21","LAB","08:30","11:15","F","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","93791","Z22","LAB","18:30","21:15","W","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","93792","Z23","LAB","18:30","21:15","R","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","94785","Z24","LAB","12:00","14:45","F","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90756","ZRA","LEC","13:10","14:00","M W F","4","","","Team","0","0","N2",""
"BIOL","1400","Principles of Biology 1","90757","ZRB","LEC","15:30","16:20","M W F","4","","","Team","0","0","N2",""
"BIOL","2991","Internship: Nat Hst Collection","91827","A","IND","15:30","16:20","M","1 to 18","","","E. Martinsen","0","0","",""
"BIOL","2995","Undergraduate Research","91954","A","TD","TBA","TBA","","1 to 18","","","E. Mikucki","0","0","",""
"BIOL","2995","Undergraduate Research","94152","B","TD","TBA","TBA","","1 to 18","","","Boyson/Mikucki","0","0","",""
"BIOL","3105","Community Ecology","93216","A","LEC","10:05","11:20","T R","3","","","S. Wittman","0","0","N1","BCOR 2100 ; minimum Junior standing"
"BIOL","3165","Evolution","95767","A","LEC","13:15","14:30","T R","3","","","J. Nunez","0","0","N1","BCOR 2100"
"BIOL","3400","Ecological Parasitology","93531","B","1","10:50","11:40","M W F","3","","","E. Martinsen","0","0","","BCOR 2100 , BCOR 2300 , or BCOR 2500"
"BIOL","3530","Cell Biology and Disease","95770","A","LEC","10:05","11:20","T R","3","","","R. Plouffe","0","0","N1","BCOR 2500 or NSCI 2105"
"BIOL","3560","Developmental Biology","90516","A","LEC","09:40","10:30","M W F","3","","","A. Ebert","0","0","N1","BCOR 2300 , BCOR 2500"
"BIOL","3990","Intro to Ecological Genomics","95771","A","LEC","14:50","17:15","T R","3","","","M. Pespeni","0","0","",""
"BIOL","3991","Internship","93199","A","IND","TBA","TBA","","1 to 18","","","E. Mikucki","0","0","",""
"BIOL","3991","INTN: Adv Nat Hst Collection","93793","B","IND","TBA","TBA","","1 to 18","","","E. Martinsen","0","0","",""
"BIOL","3995","Undergraduate Research","93395","A","TD","TBA","TBA","","1 to 18","","","E. Mikucki","0","0","",""
"BIOL","3995","Undergraduate Research","94153","B","TD","TBA","TBA","","1 to 18","","","Boyson/Mikucki","0","0","",""
"BIOL","4245","Mammalogy","90212","A","LEC","11:40","12:55","T R","4","","","E. Lauterbur","0","0","N2","BCOR 2100"
"BIOL","4245","Mammalogy","90213","A01","LAB","13:15","16:15","T","4","","","E. Lauterbur","0","0","N2","BCOR 2100"
"BIOL","4245","Mammalogy","90214","A02","LAB","12:00","15:00","W","4","","","E. Lauterbur","0","0","N2","BCOR 2100"
"BIOL","4245","Mammalogy","92682","A03","LAB","13:15","16:15","R","4","","","E. Lauterbur","0","0","N2","BCOR 2100"
"BIOL","4245","Mammalogy","92685","A04","LAB","13:10","16:10","F","4","","","E. Lauterbur","0","0","N2","BCOR 2100"
"BIOL","4405","Comparative Physiology","90216","A","LEC","13:15","14:30","T R","4","","","K. Bishop","0","0","N2","BCOR 2300 ; BCOR 2100 or BCOR 2500"
"BIOL","4405","Comparative Physiology","90226","A01","LAB","16:35","19:35","T","4","","","K. Bishop","0","0","N2","BCOR 2300 ; BCOR 2100 or BCOR 2500"
"BIOL","4405","Comparative Physiology","90223","A02","LAB","08:30","11:30","W","4","","","K. Bishop","0","0","N2","BCOR 2300 ; BCOR 2100 or BCOR 2500"
"BIOL","4405","Comparative Physiology","90224","A03","LAB","12:00","15:00","W","4","","","K. Bishop","0","0","N2","BCOR 2300 ; BCOR 2100 or BCOR 2500"
"BIOL","4405","Comparative Physiology","90225","A04","LAB","08:30","11:30","R","4","","","K. Bishop","0","0","N2","BCOR 2300 ; BCOR 2100 or BCOR 2500"
"BIOL","4405","Comparative Physiology","93649","A05","LAB","14:20","17:20","M","4","","","K. Bishop","0","0","N2","BCOR 2300 ; BCOR 2100 or BCOR 2500"
"BIOL","4405","Comparative Physiology","93650","A06","LAB","16:35","19:35","R","4","","","K. Bishop","0","0","N2","BCOR 2300 ; BCOR 2100 or BCOR 2500"
"BIOL","4420","BioCUREs: Neurobio of Behavior","95971","A","LEC","13:15","15:15","T R","4","","","M. Stanley","0","0","","Minimum Junior standing; BCOR 2100 , BCOR 2300 , or BCOR 2500"
"BIOL","4994","Teaching Assistantship","93200","A","IND","TBA","TBA","","1 to 3","","","E. Martinsen","0","0","",""
"BIOL","4996","Honors","93201","A","H","TBA","TBA","","1 to 6","","","E. Mikucki","0","0","",""
"BIOL","4996","Honors","94240","B","H","TBA","TBA","","1 to 6","","","Dumas/Mikucki","0","0","",""
